city,lat,lng,country,iso2,admin_name,capital,population,population_proper
Saucillo,28.0333,-105.2833,Mexico,MX,Chihuahua,minor,11004,11004
Acanceh,20.8133,-89.4524,Mexico,MX,Yucatán,minor,10968,10968
Texcatepec,20.5833,-98.3667,Mexico,MX,Veracruz,minor,10934,10934
Nuevo Ideal,24.8875,-105.0728,Mexico,MX,Durango,minor,10876,10876
Totolapan,18.9869,-98.9197,Mexico,MX,Morelos,minor,10790,10790
Villa Unión,23.9667,-104.0333,Mexico,MX,Durango,minor,10753,10753
Tlachichilco,20.6217,-98.1994,Mexico,MX,Veracruz,minor,10729,10729
Tezontepec,19.8833,-98.8167,Mexico,MX,Hidalgo,minor,10723,10723
Soyaniquilpan,19.9892,-99.4361,Mexico,MX,México,minor,10719,10719
Coalcomán de Vázquez Pallares,18.7771,-103.1596,Mexico,MX,Michoacán de Ocampo,minor,10715,8660
Villa Purificación,19.7858,-104.7078,Mexico,MX,Jalisco,minor,10704,10704
Chichihualco,17.6550,-99.6740,Mexico,MX,Guerrero,minor,10690,10079
Almoloya,19.7000,-98.4000,Mexico,MX,Hidalgo,minor,10638,10638
Santa Ana,30.5406,-111.1205,Mexico,MX,Sonora,minor,10593,10593
Tenango del Aire,19.1575,-98.8581,Mexico,MX,México,minor,10578,10578
Tierra Colorada,17.1656,-99.5264,Mexico,MX,Guerrero,minor,10502,10502
Coacoatzintla,19.6500,-96.9333,Mexico,MX,Veracruz,minor,10482,10482
Jaltenango,15.8725,-92.7250,Mexico,MX,Chiapas,minor,10427,10427
Santiago Suchilquitongo,17.2500,-96.8833,Mexico,MX,Oaxaca,minor,10397,10397
Coroneo,20.1333,-100.3333,Mexico,MX,Guanajuato,minor,10347,10347
Canatlán,24.5200,-104.7800,Mexico,MX,Durango,minor,10342,5271
Teocuitatlán de Corona,20.0918,-103.3785,Mexico,MX,Jalisco,minor,10317,10317
Cuatro Ciénegas de Carranza,26.9861,-102.0664,Mexico,MX,Coahuila de Zaragoza,minor,10309,10309
Hecelchakán,20.1667,-90.1333,Mexico,MX,Campeche,minor,10285,10285
Chavinda,20.0167,-102.4500,Mexico,MX,Michoacán de Ocampo,minor,10258,10258
Tlalixtac de Cabrera,17.0667,-96.6500,Mexico,MX,Oaxaca,minor,10208,10208
Tetela del Volcán,18.8931,-98.7297,Mexico,MX,Morelos,minor,10199,10199
Mexicaltzingo,19.2092,-99.5858,Mexico,MX,México,minor,10161,10161
Cuapiaxtla de Madero,18.9167,-97.8167,Mexico,MX,Puebla,minor,10101,10101
Ciudad Tula,23.0000,-99.7200,Mexico,MX,Tamaulipas,minor,10043,10043
Pajacuarán,20.1178,-102.5667,Mexico,MX,Michoacán de Ocampo,minor,10014,10014
San Pedro Huamelula,16.0167,-95.6667,Mexico,MX,Oaxaca,minor,10014,10014
Platón Sánchez,21.2833,-98.3667,Mexico,MX,Veracruz,minor,10009,10009
Imuris,30.7667,-110.8333,Mexico,MX,Sonora,minor,9921,9921
Jilotlán de los Dolores,19.3708,-103.0197,Mexico,MX,Jalisco,minor,9917,9917
Amatenango del Valle,16.5333,-92.4333,Mexico,MX,Chiapas,minor,9913,9913
Cuencamé de Ceniceros,24.8667,-103.7000,Mexico,MX,Durango,minor,9848,9848
Candelaria,18.1844,-91.0461,Mexico,MX,Campeche,minor,9812,9812
Jamapa,19.0400,-96.2400,Mexico,MX,Veracruz,minor,9772,9772
Hostotipaquillo,21.0588,-104.0508,Mexico,MX,Jalisco,minor,9761,9761
San Gregorio Atzompa,19.0224,-98.3445,Mexico,MX,Puebla,minor,9671,9671
Tepetlán,19.6667,-96.8000,Mexico,MX,Veracruz,minor,9668,9668
Xicoténcatl,22.9958,-98.9447,Mexico,MX,Tamaulipas,minor,9593,9593
Tlahualilo de Zaragoza,26.1167,-103.4500,Mexico,MX,Durango,minor,9517,9517
San Juanito de Escobedo,20.8000,-104.0000,Mexico,MX,Jalisco,minor,9433,9433
Halachó,20.4764,-90.0819,Mexico,MX,Yucatán,minor,9412,9412
La Huacana,18.9625,-101.8069,Mexico,MX,Michoacán de Ocampo,minor,9374,9374
Zacualpan de Amilpas,18.7836,-98.7594,Mexico,MX,Morelos,minor,9370,9370
Ecatzingo,18.9500,-98.7500,Mexico,MX,México,minor,9369,9369
San Pablo Huixtepec,16.8167,-96.7833,Mexico,MX,Oaxaca,minor,9313,9313
Choix,26.7061,-108.3219,Mexico,MX,Sinaloa,minor,9306,9306
Santa Isabel Cholula,19.0000,-98.3667,Mexico,MX,Puebla,minor,9236,9236
Altamirano,16.7361,-92.0389,Mexico,MX,Chiapas,minor,9200,9200
Amatlán de los Reyes,18.8457,-96.9149,Mexico,MX,Veracruz,minor,9123,9123
Tepechitlán,21.6667,-103.3333,Mexico,MX,Zacatecas,minor,8972,8972
Tzitzio,19.4449,-100.9085,Mexico,MX,Michoacán de Ocampo,minor,8966,8966
Almoloya del Río,19.1586,-99.4886,Mexico,MX,Morelos,minor,8939,8939
Monte Escobedo,22.3000,-103.5667,Mexico,MX,Zacatecas,minor,8929,8929
Santa María del Tule,17.0465,-96.6363,Mexico,MX,Oaxaca,minor,8918,8918
Santa Cruz Atizapán,19.1756,-99.4886,Mexico,MX,México,minor,8909,8909
San José de Gracia,22.1500,-102.4167,Mexico,MX,Aguascalientes,minor,8896,8896
Santo Tomás de los Plátanos,19.1817,-100.2589,Mexico,MX,México,minor,8888,8888
Tataltepec de Valdés,16.3064,-97.5461,Mexico,MX,Oaxaca,minor,8869,8869
San Joaquín,20.9833,-99.5000,Mexico,MX,Querétaro,minor,8865,8865
Ayapango,19.1264,-98.8028,Mexico,MX,México,minor,8864,8864
Tlacotalpan,18.6167,-95.6667,Mexico,MX,Veracruz,minor,8853,7600
Ahuacatlán,21.0536,-104.4869,Mexico,MX,Nayarit,minor,8819,8819
Santa María Xadani,16.3667,-95.0167,Mexico,MX,Oaxaca,minor,8795,8795
Santa Bárbara,26.8133,-105.8203,Mexico,MX,Chihuahua,minor,8765,8765
Tlanalapa,19.8167,-98.6000,Mexico,MX,Hidalgo,minor,8662,8662
Rayón,19.1481,-99.5800,Mexico,MX,México,minor,8590,8590
Ahumada,30.6186,-106.5122,Mexico,MX,Chihuahua,minor,8575,8575
El Espinal,16.4906,-95.0444,Mexico,MX,Oaxaca,minor,8575,8575
Ayotoxco de Guerrero,20.1000,-97.4000,Mexico,MX,Puebla,minor,8558,8558
Tepeojuma,18.7167,-98.4500,Mexico,MX,Puebla,minor,8492,8492
Arteaga,25.4453,-100.8467,Mexico,MX,Coahuila de Zaragoza,minor,8446,8446
Seyé,20.8372,-89.3719,Mexico,MX,Yucatán,minor,8369,8369
San Miguel del Puerto,15.9167,-96.1667,Mexico,MX,Oaxaca,minor,8362,8362
Concordia,23.2883,-106.0675,Mexico,MX,Sinaloa,minor,8328,8328
Texmelucan,16.5833,-97.2000,Mexico,MX,Oaxaca,minor,8323,8323
Nopaltepec,19.7819,-98.7125,Mexico,MX,Morelos,minor,8182,8182
Huaniqueo de Morales,19.8946,-101.5122,Mexico,MX,México,minor,8093,8093
Solosuchiapa,17.4000,-93.0167,Mexico,MX,Chiapas,minor,8082,8082
Tacotalpa,17.5931,-92.8258,Mexico,MX,Tabasco,minor,8071,8071
Rafael Lucio,19.5922,-96.9819,Mexico,MX,Veracruz,minor,8068,8068
Albarradas,17.0667,-96.2000,Mexico,MX,Oaxaca,minor,7965,7965
Altar,30.7136,-111.8353,Mexico,MX,Sonora,minor,7927,7927
Tonila,19.4261,-103.5319,Mexico,MX,Jalisco,minor,7919,7919
El Higo,21.7667,-98.4500,Mexico,MX,Veracruz,minor,7844,7844
Mazapa,15.3833,-92.1833,Mexico,MX,Chiapas,minor,7769,7769
Guerrero,28.5478,-107.4856,Mexico,MX,Chihuahua,minor,7751,7751
Montecristo,15.7000,-92.6000,Mexico,MX,Chiapas,minor,7682,7682
Chapultenango,17.3333,-93.1333,Mexico,MX,Chiapas,minor,7644,7644
San Pablo Villa de Mitla,16.9170,-96.4000,Mexico,MX,Oaxaca,minor,7547,1079
Tenabo,20.0333,-90.2167,Mexico,MX,Campeche,minor,7543,7543
Omitlán de Juárez,20.1697,-98.6478,Mexico,MX,Hidalgo,minor,7529,7529
Cuauhtémoc,19.3281,-103.6028,Mexico,MX,Colima,minor,7513,7513
San Diego de Alejandría,20.8667,-101.9000,Mexico,MX,Jalisco,minor,7349,7349
San Antonino Monteverde,17.5322,-97.7208,Mexico,MX,Oaxaca,minor,7305,7305
Hopelchén,19.7444,-89.8453,Mexico,MX,Campeche,minor,7295,7295
Huiloapan,18.8167,-97.1500,Mexico,MX,Veracruz,minor,7221,7221
Zacualpan,20.4333,-98.3500,Mexico,MX,Veracruz,minor,7194,7194
Conkal,21.0733,-89.5208,Mexico,MX,Yucatán,minor,7173,7173
Ciudad Cerralvo,26.0899,-99.6147,Mexico,MX,Nuevo León,minor,7169,7169
Tlalnepantla,19.0100,-99.0000,Mexico,MX,Morelos,minor,7166,7166
Kantunilkín,21.1000,-87.4833,Mexico,MX,Quintana Roo,minor,7150,7150
Santa Eulalia,28.5939,-105.8878,Mexico,MX,Chihuahua,minor,7135,7135
La Grandeza,15.5333,-92.2333,Mexico,MX,Chiapas,minor,7057,7057
San Pablo Huitzo,17.2764,-96.8825,Mexico,MX,Oaxaca,minor,7024,7024
Tenamaxtlán,20.2167,-104.1670,Mexico,MX,Jalisco,minor,7005,7005
San Buenaventura,29.8333,-107.4667,Mexico,MX,Chihuahua,minor,6957,6957
Tumbiscatío de Ruiz,18.5167,-102.3830,Mexico,MX,Michoacán de Ocampo,minor,6947,6947
Valle de Guadalupe,21.0000,-102.6167,Mexico,MX,Jalisco,minor,6924,6924
Pinotepa de Don Luis,16.4333,-97.9667,Mexico,MX,Oaxaca,minor,6893,6893
Tomatlán,19.0293,-97.0095,Mexico,MX,Veracruz,minor,6869,6869
Ixtenco,19.2514,-97.8942,Mexico,MX,Tlaxcala,minor,6791,6791
Tuxcueca,20.1553,-103.1847,Mexico,MX,Jalisco,minor,6702,6702
San Juan Mixtepec,17.3000,-97.8333,Mexico,MX,Oaxaca,minor,6680,6680
Tenampa,19.2500,-96.8833,Mexico,MX,Veracruz,minor,6677,6677
Santiago Maravatío,20.1667,-101.0000,Mexico,MX,Guanajuato,minor,6670,6670
Villa Díaz Ordaz,16.9981,-96.4314,Mexico,MX,Oaxaca,minor,6646,6646
Cosalá,24.4125,-106.6917,Mexico,MX,Sinaloa,minor,6577,6577
Silacayoápam,17.5000,-98.1333,Mexico,MX,Oaxaca,minor,6495,6495
Tetecala,18.7167,-99.3833,Mexico,MX,Morelos,minor,6473,6473
Naco,31.3269,-109.9478,Mexico,MX,Sonora,minor,6401,6401
Ixtapan del Oro,19.2614,-100.2628,Mexico,MX,México,minor,6349,6349
Tuzamapan,20.0833,-97.5667,Mexico,MX,Puebla,minor,6314,6314
Huautepec,18.1000,-96.7833,Mexico,MX,Oaxaca,minor,6299,6299
Celestún,20.8583,-90.4000,Mexico,MX,Yucatán,minor,6269,6269
Ixcateopan de Cuauhtémoc,18.5000,-99.7933,Mexico,MX,Guerrero,minor,6104,6104
Chiquilistlán,20.0856,-103.8939,Mexico,MX,Jalisco,minor,6102,6102
Concepción de Buenos Aires,19.8667,-103.1500,Mexico,MX,Jalisco,minor,6088,6088
Santa María Yucuhiti,17.0167,-97.7667,Mexico,MX,Oaxaca,minor,6048,6048
Magdalena Tequisistlán,16.3992,-95.6033,Mexico,MX,Oaxaca,minor,6038,6038
San Antonino Castillo Velasco,16.8031,-96.6839,Mexico,MX,Oaxaca,minor,6009,6009
San Miguel Panixtlahuaca,16.2597,-97.3781,Mexico,MX,Oaxaca,minor,5930,5930
Santa María del Oro,25.9333,-105.3667,Mexico,MX,Durango,minor,5878,5878
Dzilam González,21.2800,-88.9292,Mexico,MX,Yucatán,minor,5875,5875
Los Reyes,18.6743,-97.0385,Mexico,MX,Veracruz,minor,5830,5830
Guadalupe y Calvo,26.0950,-106.9644,Mexico,MX,Chihuahua,minor,5816,5816
Sahuaripa,29.0500,-109.2333,Mexico,MX,Sonora,minor,5792,4041
Tancoco,21.2861,-97.7906,Mexico,MX,Veracruz,minor,5792,5792
Tatatila,19.7000,-97.1167,Mexico,MX,Veracruz,minor,5767,5767
San Juan Ñumí,17.4000,-97.7000,Mexico,MX,Oaxaca,minor,5747,5747
Colipa,19.9167,-96.7000,Mexico,MX,Veracruz,minor,5718,5718
Tixpehual,20.9778,-89.4417,Mexico,MX,Yucatán,minor,5690,5690
San Sebastián del Oeste,20.8511,-104.8190,Mexico,MX,Jalisco,minor,5643,5643
Huejúcar,22.3591,-103.2108,Mexico,MX,Jalisco,minor,5633,5633
Mapimí,25.8331,-103.8478,Mexico,MX,Durango,minor,5623,5623
Atarjea,21.2678,-99.7183,Mexico,MX,Guanajuato,minor,5610,5610
Rosales,28.2000,-105.5500,Mexico,MX,Chihuahua,minor,5570,5570
Panindícuaro,19.9828,-101.7606,Mexico,MX,Michoacán de Ocampo,minor,5565,5565
Sotuta,20.5968,-89.0082,Mexico,MX,Yucatán,minor,5548,5548
San Nicolás Tolentino,22.2489,-100.5525,Mexico,MX,San Luis Potosí,minor,5547,5547
Atengo,20.2167,-104.0833,Mexico,MX,Jalisco,minor,5475,5475
Xoxocotla,18.6500,-97.1500,Mexico,MX,Veracruz,minor,5446,5446
San Simón de Guerrero,19.0225,-100.0067,Mexico,MX,México,minor,5408,5408
Palo Alto,21.9167,-101.9667,Mexico,MX,Aguascalientes,minor,5399,5399
Valle de Juárez,19.8667,-102.8167,Mexico,MX,Jalisco,minor,5389,5389
General Bravo,25.8000,-99.1667,Mexico,MX,Nuevo León,minor,5385,5385
Ixtapangajoya,17.4972,-93.0017,Mexico,MX,Chiapas,minor,5384,5384
El Limón,19.7500,-104.0167,Mexico,MX,Jalisco,minor,5379,5379
Totontepec Villa de Morelos,17.2567,-96.0269,Mexico,MX,Oaxaca,minor,5361,5361
Acula,18.5167,-95.7833,Mexico,MX,Veracruz,minor,5350,5350
San Andrés Huayápam,17.1000,-96.6667,Mexico,MX,Oaxaca,minor,5336,5336
Gómez Farías,29.3583,-107.7361,Mexico,MX,Chihuahua,minor,5330,5330
Lampazos de Naranjo,27.0250,-100.5056,Mexico,MX,Nuevo León,minor,5305,5305
Nombre de Dios,23.8500,-104.2333,Mexico,MX,Durango,minor,5302,5302
Benjamín Hill,30.1667,-111.1000,Mexico,MX,Sonora,minor,5285,5285
Texhuacán,18.6167,-97.0333,Mexico,MX,Veracruz,minor,5284,5284
Peñón Blanco,24.7833,-104.0333,Mexico,MX,Durango,minor,5271,5271
Tlilapan,18.8000,-97.1000,Mexico,MX,Veracruz,minor,5258,5258
Panabá,21.2964,-88.2706,Mexico,MX,Yucatán,minor,5232,5232
San Cristóbal Amatlán,16.3167,-96.4000,Mexico,MX,Oaxaca,minor,5148,5148
Tayoltita,24.0833,-105.9333,Mexico,MX,Durango,minor,5124,5124
Santa Catarina,21.1406,-100.0619,Mexico,MX,Guanajuato,minor,5120,5120
Ocampo,22.8444,-99.3358,Mexico,MX,Tamaulipas,minor,5095,5095
Teojomulco,16.6000,-97.2333,Mexico,MX,Oaxaca,minor,5093,5093
Angostura,25.3653,-108.1622,Mexico,MX,Sinaloa,minor,5086,5086
San Jerónimo Coatlán,16.2333,-96.8667,Mexico,MX,Oaxaca,minor,5019,5019
Jalcomulco,19.3333,-96.7667,Mexico,MX,Veracruz,minor,5006,5006
Erongarícuaro,19.5833,-101.7167,Mexico,MX,Michoacán de Ocampo,minor,5000,5000
Apozol,21.4667,-103.0833,Mexico,MX,Zacatecas,minor,5000,5000
Chicoasén,16.9661,-93.1050,Mexico,MX,Chiapas,minor,5000,5000
Santiago Tetepec,16.3333,-97.7500,Mexico,MX,Oaxaca,minor,4994,4994
Coatecas Altas,16.5392,-96.6689,Mexico,MX,Oaxaca,minor,4823,4823
Santo Domingo Tepuxtepec,16.9500,-96.0500,Mexico,MX,Oaxaca,minor,4815,4815
Mier,26.4306,-99.1486,Mexico,MX,Tamaulipas,minor,4762,4762
Santa Cruz Xitla,16.3167,-96.6667,Mexico,MX,Oaxaca,minor,4754,4754
Alto Lucero,19.6167,-96.7333,Mexico,MX,Veracruz,minor,4693,4693
Otatitlán,18.1772,-96.0342,Mexico,MX,Veracruz,minor,4659,4659
Huitzilac,19.0283,-99.2672,Mexico,MX,Morelos,minor,4568,4568
Magdalena Teitipac,16.9000,-96.5500,Mexico,MX,Oaxaca,minor,4563,4563
Chucándiro,19.9003,-101.3317,Mexico,MX,Michoacán de Ocampo,minor,4559,4559
Naranjal,18.8122,-96.9621,Mexico,MX,Veracruz,minor,4559,4559
Santa María Mixtequilla,16.3737,-95.2605,Mexico,MX,Oaxaca,minor,4555,4555
Baca,21.1092,-89.3986,Mexico,MX,Yucatán,minor,4553,4553
San Ignacio,23.9367,-106.4275,Mexico,MX,Sinaloa,minor,4543,4543
San Pedro Atoyac,16.5000,-97.9833,Mexico,MX,Oaxaca,minor,4539,4539
Asientos,22.2397,-102.0889,Mexico,MX,Aguascalientes,minor,4517,4517
Texcalyacac,19.1542,-99.4819,Mexico,MX,México,minor,4514,4514
Nueva Ciudad Guerrero,26.5661,-99.2272,Mexico,MX,Tamaulipas,minor,4477,4312
Santa Catarina Mechoacán,16.3360,-97.8368,Mexico,MX,Oaxaca,minor,4460,4460
Ayoquezco de Aldama,16.6833,-96.7833,Mexico,MX,Oaxaca,minor,4418,4418
San Bartolomé Ayautla,18.0333,-96.6667,Mexico,MX,Oaxaca,minor,4415,4415
General Cepeda,25.3790,-101.4790,Mexico,MX,Coahuila de Zaragoza,minor,4382,4382
Santiago Chazumba,18.1889,-97.6806,Mexico,MX,Oaxaca,minor,4371,4371
San Agustín Yatareni,17.0833,-96.6667,Mexico,MX,Oaxaca,minor,4334,4334
Mina,26.0167,-100.5167,Mexico,MX,Nuevo León,minor,4309,4309
Tamazola,17.6667,-98.2167,Mexico,MX,Oaxaca,minor,4250,4250
El Oro,26.8592,-105.8475,Mexico,MX,Chihuahua,minor,4249,4249
San Pablo Coatlán,16.2167,-96.7833,Mexico,MX,Oaxaca,minor,4245,4245
Tuxcacuesco,19.5500,-103.8667,Mexico,MX,Jalisco,minor,4229,4229
Valle de Allende,26.9333,-105.4000,Mexico,MX,Chihuahua,minor,4185,4185
Guachinango,20.5670,-104.3670,Mexico,MX,Jalisco,minor,4184,4184
Santiago Textitlán,16.7028,-97.2806,Mexico,MX,Oaxaca,minor,4170,4170
Castillo de Teayo,20.7500,-97.6333,Mexico,MX,Veracruz,minor,4159,4159
Eloxochitlán de Flores Magón,18.1764,-96.8750,Mexico,MX,Oaxaca,minor,4135,4135
Cañadas de Obregón,21.1496,-102.6886,Mexico,MX,Jalisco,minor,4110,4110
Súchil,23.6333,-103.9167,Mexico,MX,Durango,minor,4107,4107
San Agustín Chayuco,16.4000,-97.8000,Mexico,MX,Oaxaca,minor,4099,4099
Santiago Huajolotitlán,17.8256,-97.7314,Mexico,MX,Oaxaca,minor,4083,4083
Chicxulub Pueblo,21.1364,-89.5167,Mexico,MX,Yucatán,minor,4080,4080
Minatitlán,19.3833,-104.0500,Mexico,MX,Colima,minor,4009,4009
Santiago Apostol,16.8167,-96.7167,Mexico,MX,Oaxaca,minor,3995,3995
Hueypoxtla,19.9000,-99.0833,Mexico,MX,Morelos,minor,3989,3989
Xpujil,18.5056,-89.3972,Mexico,MX,Campeche,minor,3984,3984
Apango,17.7414,-99.3281,Mexico,MX,Guerrero,minor,3981,3981
Constancia del Rosario,17.0333,-97.9333,Mexico,MX,Oaxaca,minor,3947,3947
San Vicente Coatlán,16.3833,-96.8500,Mexico,MX,Oaxaca,minor,3923,3923
Santa Catarina Loxicha,16.0667,-96.7500,Mexico,MX,Oaxaca,minor,3905,3905
Atenguillo,20.3706,-104.5125,Mexico,MX,Jalisco,minor,3899,3899
Chumatlán,20.2000,-97.6000,Mexico,MX,Veracruz,minor,3880,3880
Timucuy,20.8106,-89.5133,Mexico,MX,Yucatán,minor,3872,3872
Santa Lucía Ocotlán,16.7411,-96.6808,Mexico,MX,Oaxaca,minor,3855,3855
San Francisco Lachigoló,17.0000,-96.6000,Mexico,MX,Oaxaca,minor,3854,3854
Huayacocotla,20.5500,-98.4833,Mexico,MX,Veracruz,minor,3847,3847
Tapalapa,17.1833,-93.1000,Mexico,MX,Chiapas,minor,3839,3839
Tlacotepec de Mejía,19.2000,-96.8333,Mexico,MX,Veracruz,minor,3833,3833
Ocampo,19.5831,-100.3389,Mexico,MX,Michoacán de Ocampo,minor,3799,3799
Chalchihuites,23.4761,-103.8806,Mexico,MX,Zacatecas,minor,3799,3799
Sucilá,21.1544,-88.3136,Mexico,MX,Yucatán,minor,3785,3785
San Marcos,20.7833,-104.1833,Mexico,MX,Jalisco,minor,3783,3783
Santa Ana Zegache,16.8667,-96.7333,Mexico,MX,Oaxaca,minor,3773,3773
Bustamante,26.5333,-100.5000,Mexico,MX,Nuevo León,minor,3773,3773
Papalotla,19.5622,-98.8578,Mexico,MX,México,minor,3766,3766
Ixil,21.1522,-89.4822,Mexico,MX,Yucatán,minor,3728,3728
Badiraguato,25.3631,-107.5517,Mexico,MX,Sinaloa,minor,3725,3725
Santiago Astata,15.9833,-95.6667,Mexico,MX,Oaxaca,minor,3708,3708
Santo Tomás Ocotepec,17.1500,-97.7500,Mexico,MX,Oaxaca,minor,3705,3705
Techaluta de Montenegro,20.0742,-103.5528,Mexico,MX,Jalisco,minor,3703,3703
Ocampo,27.3139,-102.3972,Mexico,MX,Coahuila de Zaragoza,minor,3679,3679
San Miguel Tlacamama,16.4167,-98.0667,Mexico,MX,Oaxaca,minor,3662,3662
San Luis Amatlán,16.3833,-96.5000,Mexico,MX,Oaxaca,minor,3642,3642
Santo Tomás Jalieza,16.8447,-96.6706,Mexico,MX,Oaxaca,minor,3617,3617
San Mateo Yoloxochitlán,18.1422,-96.8681,Mexico,MX,Oaxaca,minor,3614,3614
San Esteban Atatlahuca,17.0664,-97.6775,Mexico,MX,Oaxaca,minor,3596,3596
Tepeyahualco,18.8162,-97.8777,Mexico,MX,Puebla,minor,3534,3534
Mixtlán,20.3667,-104.2500,Mexico,MX,Jalisco,minor,3526,3526
Ignacio Zaragoza,29.6433,-107.7639,Mexico,MX,Chihuahua,minor,3518,3518
San Jerónimo Xayacatlán,18.2333,-97.9167,Mexico,MX,Puebla,minor,3441,3441
Ozuluama de Mascareñas,21.6667,-97.8500,Mexico,MX,Veracruz,minor,3439,3439
General Enrique Estrada,23.0000,-102.7333,Mexico,MX,Zacatecas,minor,3436,3436
Santa Cruz Mixtepec,16.8000,-96.8667,Mexico,MX,Oaxaca,minor,3425,3425
Chimaltitán,21.7797,-103.7808,Mexico,MX,Jalisco,minor,3383,3383
Santa María Ecatepec,16.2833,-95.8833,Mexico,MX,Oaxaca,minor,3353,3353
San Raymundo Jalpam,16.9667,-96.7333,Mexico,MX,Oaxaca,minor,3336,3336
Chamula,16.7875,-92.6892,Mexico,MX,Chiapas,minor,3329,3329
Santiago Llano Grande,16.5000,-98.2833,Mexico,MX,Oaxaca,minor,3284,3284
San Juán Lachigalla,16.6000,-96.5333,Mexico,MX,Oaxaca,minor,3277,3277
Amatlán de Cañas,20.8000,-104.4000,Mexico,MX,Nayarit,minor,3275,3275
Cenotillo,20.9656,-88.6025,Mexico,MX,Yucatán,minor,3272,3272
San José Lachiguirí,16.3667,-96.3500,Mexico,MX,Oaxaca,minor,3251,3251
Aporo,19.6697,-100.4097,Mexico,MX,Michoacán de Ocampo,minor,3218,3218
San Juan Guelavía,16.9500,-96.5333,Mexico,MX,Oaxaca,minor,3212,3212
Zináparo,20.1667,-102.0000,Mexico,MX,Michoacán de Ocampo,minor,3200,3200
San Miguel Coatlán,16.2000,-96.7000,Mexico,MX,Oaxaca,minor,3178,3178
Magdalena Jaltepec,17.3167,-97.2167,Mexico,MX,Oaxaca,minor,3149,3149
Antiguo Morelos,22.5497,-99.0847,Mexico,MX,Tamaulipas,minor,3104,3104
Santiago Xanica,16.0000,-96.2333,Mexico,MX,Oaxaca,minor,3101,3101
Santiago Texcalcingo,18.2000,-96.9667,Mexico,MX,Oaxaca,minor,3098,3098
Palizada,18.2546,-92.0915,Mexico,MX,Campeche,minor,3089,3089
Santiago Camotlán,17.4500,-96.1833,Mexico,MX,Oaxaca,minor,3082,3082
La Unión,17.9667,-101.8167,Mexico,MX,Guerrero,minor,3079,3079
Trinidad Zaachila,16.9167,-96.8000,Mexico,MX,Oaxaca,minor,3032,3032
Guadalupe,31.3897,-106.1014,Mexico,MX,Chihuahua,minor,3022,3022
Yaxcabá,20.5481,-88.8272,Mexico,MX,Yucatán,minor,3007,3007
San Baltazar Loxicha,16.0833,-96.7833,Mexico,MX,Oaxaca,minor,2996,2996
Santo Domingo Tomaltepec,17.0667,-96.6167,Mexico,MX,Oaxaca,minor,2988,2988
San Andrés Duraznal,17.1333,-92.8083,Mexico,MX,Chiapas,minor,2987,2987
Santa María Coyotepec,16.9833,-96.7000,Mexico,MX,Oaxaca,minor,2971,2971
San Vicente Lachixío,16.7000,-97.0167,Mexico,MX,Oaxaca,minor,2961,2961
Santiago Tilantongo,17.2500,-97.2833,Mexico,MX,Oaxaca,minor,2956,2956
Ciénega de Zimatlán,16.8833,-96.7667,Mexico,MX,Oaxaca,minor,2953,2953
Juchitán,16.6256,-98.6353,Mexico,MX,Guerrero,minor,2944,2944
Santa María Zoquitlán,16.5500,-96.3833,Mexico,MX,Oaxaca,minor,2939,2939
San Andrés Tenejapan,18.7833,-97.1000,Mexico,MX,Veracruz,minor,2921,2921
Las Minas,19.7045,-97.1470,Mexico,MX,Veracruz,minor,2920,2920
San Juan Petlapa,17.4667,-96.0333,Mexico,MX,Oaxaca,minor,2919,2919
Santa Gertrudis,16.7833,-96.8000,Mexico,MX,Oaxaca,minor,2914,2914
Guanaceví,25.9320,-105.9540,Mexico,MX,Durango,minor,2908,2908
Nautla,20.2167,-96.7833,Mexico,MX,Veracruz,minor,2890,2417
Pluma Hidalgo,15.9258,-96.4178,Mexico,MX,Oaxaca,minor,2871,2871
San Simón Almolongas,16.4000,-96.7167,Mexico,MX,Oaxaca,minor,2820,2820
Yaxe,16.7167,-96.4667,Mexico,MX,Oaxaca,minor,2789,2789
Calotmul,21.0189,-88.1769,Mexico,MX,Yucatán,minor,2764,2764
San Lorenzo Albarradas,16.9000,-96.2500,Mexico,MX,Oaxaca,minor,2723,2723
Coixtlahuaca,17.7167,-97.3167,Mexico,MX,Oaxaca,minor,2687,2687
San Sebastián Coatlán,16.2000,-96.8333,Mexico,MX,Oaxaca,minor,2678,2678
San Miguel Mixtepec,16.7833,-96.9833,Mexico,MX,Oaxaca,minor,2644,2644
La Pe,16.6333,-96.8000,Mexico,MX,Oaxaca,minor,2632,2632
San Juan Teitipac,16.9333,-96.6000,Mexico,MX,Oaxaca,minor,2619,2619
Matamoros,26.7625,-105.5847,Mexico,MX,Chihuahua,minor,2615,2615
Ucú,21.0308,-89.7469,Mexico,MX,Yucatán,minor,2601,2601
Santiago Ayuquililla,17.9342,-97.9581,Mexico,MX,Oaxaca,minor,2583,2583
Chalma,21.2167,-98.4000,Mexico,MX,Veracruz,minor,2555,2555
Asunción Ocotlán,16.7589,-96.7189,Mexico,MX,Oaxaca,minor,2550,2550
San Jerónimo Sosola,17.3667,-97.0333,Mexico,MX,Oaxaca,minor,2517,2517
San Baltazar Chichicapam,16.7667,-96.4833,Mexico,MX,Oaxaca,minor,2494,2494
San Ildefonso Amatlán,16.3333,-96.4833,Mexico,MX,Oaxaca,minor,2407,2407
Santa Inés del Monte,16.9333,-96.8500,Mexico,MX,Oaxaca,minor,2372,2372
